Seccion,Item_Doc_Name,Fecha_publicacion,PDF_Link,Item_Title,Item_Link,Tags,Match_ASECORP_BBDD
L104,32021L0514,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021L0514&from=ES"";""Doc: 32021L0514"")","Directiva (UE) 2021/514 del Consejo, de 22 de marzo de 2021, por la que se modifica la Directiva 2011/16/UE relativa a la cooperación administrativa en el ámbito de la fiscalidad",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0001.01.SPA&toc=OJ:L:2021:104:TOC,"Reglamento (UE) 2018/1725, Directiva (UE) 2015/849, Directiva 2011/16, Directiva 2006/112, Reglamento (UE) 2016/679, Directiva 2003/49",
L104,32021D0515,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0515&from=ES"";""Doc: 32021D0515"")","Decisión (UE) 2021/515 del Consejo, de 22 de marzo de 2021, relativa a la firma, en nombre de la Unión, del Acuerdo en forma de Canje de Notas entre la Unión Europea y la Commonwealth de Australia en virtud del artículo XXVIII del Acuerdo General sobre Aranceles Aduaneros y Comercio (GATT) de 1994, en relación con la modificación de las concesiones en todos los contingentes arancelarios de la lista CLXXV de la Unión Europea como consecuencia de la retirada del Reino Unido de la Unión Europea",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0027.01.SPA&toc=OJ:L:2021:104:TOC,,
L104,32021D0516,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021D0516&from=ES"";""Doc: 32021D0516"")","Decisión (UE) 2021/516 del Consejo, de 22 de marzo de 2021, relativa a la firma, en nombre de la Unión, del Acuerdo en forma de Canje de Notas entre la Unión Europea y la República de Indonesia, en virtud del artículo XXVIII del Acuerdo General sobre Aranceles Aduaneros y Comercio (GATT) de 1994, en relación con la modificación de las concesiones en todos los contingentes arancelarios de la lista CLXXV de la Unión Europea como consecuencia de la retirada del Reino Unido de la Unión Europea",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0029.01.SPA&toc=OJ:L:2021:104:TOC,,
L104,32021R0517,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0517&from=ES"";""Doc: 32021R0517"")","Reglamento Delegado (UE) 2021/517 de la Comisión, de 11 de febrero de 2021, por el que se modifica el Reglamento Delegado (UE) 2017/2361 en lo que respecta al pago de contribuciones a los gastos administrativos de la Junta Única de Resolución",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0030.01.SPA&toc=OJ:L:2021:104:TOC,"Reglamento Delegado (UE) 2017/2361, Reglamento (UE) 2019/2155",
L104,32021R0518,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0518&from=ES"";""Doc: 32021R0518"")","Reglamento de Ejecución (UE) 2021/518 de la Comisión, de 18 de marzo de 2021, sobre el registro de la indicación geográfica de una bebida espirituosa conforme al artículo 30, apartado 2 del Reglamento (UE) 2019/787 del Parlamento Europeo y del Consejo, («Vasi vadkörte pálinka»)",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0034.01.SPA&toc=OJ:L:2021:104:TOC,Reglamento (UE) 2019/787,
L104,32021R0519,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0519&from=ES"";""Doc: 32021R0519"")","Reglamento de Ejecución (UE) 2021/519 de la Comisión, de 24 de marzo de 2021, por el que se modifica el Reglamento de Ejecución (UE) 2015/1375 en lo que respecta a los análisis para detectar la presencia de triquinas en solípedos y a la excepción que aplica el Reino Unido de la realización de análisis para detectar la presencia de triquinas en cerdos domésticos",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0036.01.SPA&toc=OJ:L:2021:104:TOC,"Reglamento de Ejecución (UE) 2019/627, Decisión 92/438, Reglamento de Ejecución (UE) 2015/1375, Reglamento (UE) 2017/625, Reglamento de Ejecución (UE) 2020/1478, Reglamento Delegado (UE) 2020/692, Directiva 2003/99","REG 2017/625 EUR, REG 2019/723 EUR"
L104,32021R0520,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0520&from=ES"";""Doc: 32021R0520"")","Reglamento de Ejecución (UE) 2021/520 de la Comisión, de 24 de marzo de 2021, por el que se establecen disposiciones de aplicación del Reglamento (UE) 2016/429 del Parlamento Europeo y del Consejo en lo que respecta a la trazabilidad de determinados animales terrestres en cautividad",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0039.01.SPA&toc=OJ:L:2021:104:TOC,"Reglamento (UE) 2016/429, Directiva 2008/71, Reglamento Delegado (UE) 2019/2035",
L104,32021R0521,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32021R0521&from=ES"";""Doc: 32021R0521"")","Reglamento de Ejecución (UE) 2021/521 de la Comisión, de 24 de marzo de 2021, que establece disposiciones específicas con respecto al mecanismo por el que se supedita la exportación de determinados productos a la presentación de una autorización de exportación",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0052.01.SPA&toc=OJ:L:2021:104:TOC,"Reglamento de Ejecución (UE) 2021/111, Reglamento (UE) 2015/479, Reglamento de Ejecución (UE) 2021/442",
L104,32020R1470R(01),2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32020R1470R(01)&from=ES"";""Doc: 32020R1470R(01)"")","Corrección de errores del Reglamento de Ejecución (UE) 2020/1470 de la Comisión, de 12 de octubre de 2020, relativo a la nomenclatura de países y territorios para las estadísticas europeas sobre el comercio internacional de bienes y al desglose geográfico para otras estadísticas empresariales ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0055.01.SPA&toc=OJ:L:2021:104:TOC,,
L104,32014R0909R(05),2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32014R0909R(05)&from=ES"";""Doc: 32014R0909R(05)"")",Corrección de errores del Reglamento (UE) n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0056.01.SPA&toc=OJ:L:2021:104:TOC,,
L104,32020R0357R(01),2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32020R0357R(01)&from=ES"";""Doc: 32020R0357R(01)"")","Corrección de errores del Reglamento de Ejecución (UE) 2020/357 de la Comisión, de 4 de marzo de 2020, por el que se modifica el Reglamento (UE) 2018/395 en lo que se refiere a las licencias de piloto de globo ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0057.01.SPA&toc=OJ:L:2021:104:TOC,Reglamento (UE) 2018/395,
L104,32020R0429R(02),2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32020R0429R(02)&from=ES"";""Doc: 32020R0429R(02)"")","Corrección de errores del Reglamento de Ejecución (UE) 2020/429 de la Comisión, de 14 de febrero de 2020, que modifica el Reglamento de Ejecución (UE) n.",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0058.01.SPA&toc=OJ:L:2021:104:TOC,,
L104,32020R0358R(02),2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:32020R0358R(02)&from=ES"";""Doc: 32020R0358R(02)"")","Corrección de errores del Reglamento de Ejecución (UE) 2020/358 de la Comisión, de 4 de marzo de 2020, por el que se modifica el Reglamento de Ejecución (UE) 2018/1976 en lo que se refiere a las licencias de piloto de planeador ",https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.104.01.0059.01.SPA&toc=OJ:L:2021:104:TOC,Reglamento (UE) 2018/1976,
L105,22021D0491,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0491&from=ES"";""Doc: 22021D0491"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0001.01.SPA&toc=OJ:L:2021:105:TOC,"Decisión 2003/467, Decisión de Ejecución (UE) 2018/744, Decisión de Ejecución (UE) 2018/193, Decisión de Ejecución (UE) 2016/2008, Decisión de Ejecución (UE) 2018/718",
L105,22021D0492,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0492&from=ES"";""Doc: 22021D0492"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0003.01.SPA&toc=OJ:L:2021:105:TOC,Reglamento (UE) 2018/932,
L105,22021D0493,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0493&from=ES"";""Doc: 22021D0493"")",Decisión del Comité Mixto del EEE N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0004.01.SPA&toc=OJ:L:2021:105:TOC,Directiva 2011/65,DIR 2011/65 EUR
L105,22021D0494,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0494&from=ES"";""Doc: 22021D0494"")",Decisión del Comité Mixto del EEE N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0006.01.SPA&toc=OJ:L:2021:105:TOC,"Reglamento (UE) 2016/1628, Reglamento de Ejecución (UE) 2017/654, Reglamento Delegado (UE) 2018/236, Reglamento Delegado (UE) 2017/654","REG 2017/656 EUR, REG 2018/988 EUR"
L105,22021D0495,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0495&from=ES"";""Doc: 22021D0495"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0007.01.SPA&toc=OJ:L:2021:105:TOC,,
L105,22021D0496,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0496&from=ES"";""Doc: 22021D0496"")",Decisión del comité Mixto del EEE N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0008.01.SPA&toc=OJ:L:2021:105:TOC,"Reglamento de Ejecución (UE) 2018/165, Reglamento de Ejecución (UE) 2018/730, Directiva 2009/138",
L105,22021D0497,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0497&from=ES"";""Doc: 22021D0497"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0009.01.SPA&toc=OJ:L:2021:105:TOC,"Directiva 2002/92, Directiva (UE) 2018/411, Directiva (UE) 2016/97, Decisión 2004/9",
L105,22021D0498,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0498&from=ES"";""Doc: 22021D0498"")",Decisión del Comité Mixto del EEE N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0011.01.SPA&toc=OJ:L:2021:105:TOC,"Directiva 2014/67, Directiva 96/71, Decisión 2009/17","DIR 2018/957 EUR, DIR 96/71 EUR"
L105,22021D0499,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0499&from=ES"";""Doc: 22021D0499"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0014.01.SPA&toc=OJ:L:2021:105:TOC,Directiva (UE) 2016/1629,
L105,22021D0500,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0500&from=ES"";""Doc: 22021D0500"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0015.01.SPA&toc=OJ:L:2021:105:TOC,Reglamento (UE) 2018/1065,
L105,22021D0501,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0501&from=ES"";""Doc: 22021D0501"")",Decisión del Comité mixto del EEE N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0016.01.SPA&toc=OJ:L:2021:105:TOC,Reglamento (UE) 2018/750,
L105,22021D0502,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0502&from=ES"";""Doc: 22021D0502"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0017.01.SPA&toc=OJ:L:2021:105:TOC,Reglamento de Ejecución (UE) 2018/871,
L105,22021D0503,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0503&from=ES"";""Doc: 22021D0503"")",Decisión del Comité Mixto del EEE N.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0018.01.SPA&toc=OJ:L:2021:105:TOC,"Decisión de Ejecución (UE) 2018/840, Directiva 2008/105, Decisión de Ejecución (UE) 2015/495","DCO 2015/495 EUR, DCO 2018/840 EUR, DIR 2008/105 EUR"
L105,22021D0504,2021-03-25,"=HIPERVINCULO(""https://eur-lex.europa.eu/legal-content/ES/TXT/PDF/?uri=CELEX:22021D0504&from=ES"";""Doc: 22021D0504"")",Decisión del Comité Mixto del EEE n.,https://eur-lex.europa.eu/legal-content/ES/AUTO/?uri=uriserv:OJ.L_.2021.105.01.0020.01.SPA&toc=OJ:L:2021:105:TOC,,
